Company Name,Latitude,Longitude,Street,City,County,State,Confidence,Original Address
GoldStar Communications,41.892789,-87.621663,230 E Ohio St,Chicago,Cook County,IL,High,"230 E Ohio, Ste 406, Chicago, IL"
"Golden Bridges, Inc.",39.9681083,-91.4017494,3020 Bluff Ridge Dr,Quincy,Adams County,IL,High,"3020 Bluff Ridge Dr, Quincy, IL"
"Golden Star, Incorporated",41.87965,-87.635816,300 W Adams St,Chicago,Cook County,IL,High,"300 West Adams Street, Suite 420, Chicago, IL"
"Golden Trucking, Inc",42.0823734,-88.4155756,1078 Shoreline Ct,Pingree Grove,Kane County,IL,High,"1078 Shoreline Ct, Pinegree Grove, IL"
Goldleaf Painting & Design LLC,42.0559082,-88.00708,5463 Elizabeth Pl,Rolling Meadows,Cook County,IL,High,"5463 Elizabeth Place, Rolling Meadows, IL"
Gomez Security Inc.,41.678358,-87.538525,11919 S Avenue O,Chicago,Cook County,IL,High,"11919 S Ave O Suite A, Chicago, IL"
"Gomez Transportation, LLC",41.968167,-87.760567,4803 N Milwaukee Ave,Chicago,Cook County,IL,High,"4803 N Milwaukee Ave, Suite 340, Chicago, IL"
"Gonzalez Iron Works, LLC",41.795703,-87.830922,8500 W 53rd St,McCook,Cook County,IL,High,"8500 W 53rd St, Mccook, IL"
Goodman Family Legacy LLC,41.945748,-87.687924,3531 N Western Ave,Chicago,Cook County,IL,High,"3531 N Western Ave, Unit A, Chicago, IL"
Goodman Williams Group,41.910653,-87.652229,939 W North Ave,Chicago,Cook County,IL,High,"939 W North Ave, Suite 750, Suite 750, Chicago, IL"
Gordon Electric Supply Inc.,41.13486,-87.849678,1290 N Hobbie Ave,Kankakee,Kankakee County,IL,High,"1290 N Hobbie, Kankakee, IL"
Gordon Hardware I LLC,41.928885,-88.748557,514 E Lincoln Hwy,DeKalb,DeKalb County,IL,High,"514 E Lincoln Hwy, Dekalb, IL"
Goshem LLC,41.598127,-87.700281,16023 Trumbull Ave,Markham,Cook County,IL,High,"16023 Trumbull Ave, Markham, IL"
Got Dumped Inc.,41.780051,-87.814949,7742 W 61st Pl,Summit,Cook County,IL,High,"7742 W 61st Place, Summit, IL"
"Gourmet Gorilla, Inc",41.853678,-87.65667,1200 W Cermak Rd,Chicago,Cook County,IL,High,"1200 W Cermak, Chicago, IL"
GovHRUSA LLC,42.139202,-87.79693,630 Dundee Rd,Northbrook,Cook County,IL,High,"630 Dundee Road, Ste 630, Northbrook, IL"
"GovHRUSA, LLC",42.139202,-87.79693,630 Dundee Rd,Northbrook,Cook County,IL,High,"630 Dundee Road, Suite 225, Northbrook, IL"
Gower Promotional Services LLC,41.511357,-87.71733,4141 Cedarwood Ln,Matteson,Cook County,IL,High,"4141 Cedarwood Lane, Matteson, IL"
"Goyal Industries, Inc.",40.757546,-82.502254,382 Park Ave E,Mansfield,Richland County,OH,High,"382 Park Avenue - East, Mansfield, OH"
Grace & Mercy Funeral Service P.C.,41.800682,-87.684641,5112 S Western Ave,Chicago,Cook County,IL,High,"5112 South Western Avenue, Chicago, IL"
"Grace Analytical Laboratory, Inc.",41.892836,-87.901483,5300 McDermott Dr,Berkeley,Cook County,IL,High,"5300-B Mcdermott Drive, Berkeley, IL"
"Graettinger Cole Impact Consulting, Inc.",42.070998,-87.694019,501 Maple Ave,Wilmette,Cook County,IL,High,"501 Maple Ave, Wilmette, IL"
Graffiti Graphics,39.803035,-89.716869,3308 Collingwood Dr,Springfield,Sangamon County,IL,High,"3308 Collingwood Dr, Springfield, IL"
Graham Grady Advisors LLC,41.877351,-87.624869,330 S Michigan Ave,Chicago,Cook County,IL,High,"330 South Michigan Avenue, #1808, Chicago, IL"
"Granacki Historic Consultants, Inc.",41.896028,-87.655569,1105 W Chicago Ave,Chicago,Cook County,IL,High,"1105 West Chicago Avenue Suite 201, Chicago, IL"
"Grand Aberdeen Service II, Inc.",41.813024,-87.954777,650 Newport Ave,Westmont,DuPage County,IL,High,"650 Newport Ave, Westmont, IL"
"Grand Events, Inc.",41.8065724,-87.6231579,4828 S Michigan Ave,Chicago,Cook County,IL,High,"4828 South Michigan Avenue, Chicago, IL"
"Grandma Maud's, Inc.",41.794912,-87.588034,1525 E 55th St,Chicago,Cook County,IL,High,"1525 East 55th Street, Suite 304, Chicago, IL"
"Granite Innovation, Inc.",41.890251,-87.663145,1420 W Hubbard St,Chicago,Cook County,IL,Medium,"1420 West Hubbard, Chicago, IL"
"Grant Law, LLC",41.881005,-87.634885,230 W Monroe St,Chicago,Cook County,IL,High,"230 West Monroe, Suite 240, Chicago, IL"
"Grantify, LLC",41.905576,-87.690484,1325 N Maplewood Ave,Chicago,Cook County,IL,High,"1325 N Maplewood Avenue, Chicago, IL"
"Graphics Support Services, Inc.",41.882331,-87.631227,20 N Clark St,Chicago,Cook County,IL,High,"20 North Clark Street, Suite 1500, Chicago, IL"
"Graphix by Dzine, Inc.",41.5306873,-87.836023,9002 Redcastle Dr,Tinley Park,Cook County,IL,High,"9002 Redcastle Dr, Tinley Park, IL"
Grasp Construction Services LLC,41.551919,-87.780012,6665 Pine Lake Dr,Tinley Park,Cook County,IL,High,"6665 Pine Lake Dr, Tinley Park, IL"
Grate Signs Inc.,41.513747,-88.180611,4044 McDonough St,Joliet,Will County,IL,High,"4044 W Mcdonough St, Joliet, IL"
Great Eagle Construction and Trucking LLC,41.799816,-87.593644,1330 E 53rd St,Chicago,Cook County,IL,High,"1330 East 53rd Street, Apt 1020, Chicago, IL"
"Great Lakes Building & Products, LLC",42.353831,-88.032482,641 Barron Blvd,Grayslake,Lake County,IL,High,"641 Barron Blvd, Grayslake, IL"
Great Lakes Land Management Inc.,41.850799,-87.805295,7222 W Cermak Rd,North Riverside,Cook County,IL,High,"7222 W Cermak Rd Suite 10, North Riverside, IL"
Great Lakes Landscape Company,41.997352,-88.264462,365 Miles Pkwy,Bartlett,,IL,High,"365 Miles Parkway, Bartlett, IL"
"Great Lakes Medicaid, Inc.",41.878223,-87.643486,626 W Jackson Blvd,Chicago,Cook County,IL,High,"626 W Jackson Boulevard, Suite 400, Chicago, IL"
Great Lakes Metals Corporation,41.7286733,-87.80163,8920 S Octavia Ave,Bridgeview,Cook County,IL,High,"8920 S Octavia Ave, Bridgeview, IL"
"Great Lakes Power Vac, LLC",43.076859,-88.242725,1151 Hickory St,Pewaukee,Waukesha County,WI,High,"1151 Hickory St, Pewaukee, WI"
"Great Northern Lumber, Inc.",41.663344,-87.675731,2200 127th St,Blue Island,Cook County,IL,High,"2200 W 127th Street, Blue Island, IL"
Great Pacific Securities,33.671387,-117.882032,151 Kalmus Dr,Costa Mesa,Orange County,CA,High,"151 Kalmus Dr, Ste H-8, Costa Mesa, CA"
"Great Western Abatement, Inc.",39.0516762,-90.2933805,27298 Hagen Rd,Jerseyville,Jersey County,IL,High,"27298 Hagen Rd, Jerseyville, IL"
Greater Good Studio,41.946406,-87.732501,3600 N Keeler Ave,Chicago,Cook County,IL,High,"3600 N Keeler Avenue, #2, Chicago, IL"
"Green Crew, Inc",41.668263,-87.771793,6112 W 123rd St,Palos Heights,Cook County,IL,High,"6112 W 123RD St, Palos Heights, IL"
"Green Light National, LLC",41.722775,-87.670184,9400 S Pleasant Ave,Chicago,Cook County,IL,High,"9400 S Pleasant Ave, Chicago, IL"
"Green Metro Planning, LLC",41.746049,-88.261336,673 Clarendon Ln,Aurora,Kane County,IL,High,"673 Clarendon Lane, Aurora, IL"
Green Star Consulting LLC,41.778604,-88.028956,5915 Sherman Ave,Downers Grove,DuPage County,IL,High,"5915 Sherman Avenue, Downers Grove, IL"
"Green Synco, LLC",42.327598,-89.029064,7216 N Alpine Rd,Loves Park,Winnebago County,IL,High,"7216 N Alpine Rd, Loves Park, IL"
Green Traction LLC,41.861616,-88.055506,800 Roosevelt Rd,Glen Ellyn,DuPage County,IL,High,"800 Roosevelt Rd Ste B418, Glen Ellyn, IL"
"Greenbax Health Solutions, LLC",41.895259,-87.749426,4922 W Chicago Ave,Chicago,Cook County,IL,High,"4922 W Chicago Ave, Chicago, IL"
"Greene & Bradford, Inc. of Springfield",39.751042,-89.71855,3501 Constitution Dr,Springfield,Sangamon County,IL,High,"3501 Constitution Drive, Springfield, IL"
Greenlawn Landscaping Inc,42.0345917,-87.7863017,6407 Elm St,Morton Grove,Cook County,IL,High,"6407 Elm St, Morton Grove, IL"
"Greenlink Energy Solutions, Inc.",42.236839,-89.018233,3020 Forest View Rd,Rockford,Winnebago County,IL,High,"3020 Forest View Rd, Rockford, IL"
"Greenroom Security, LLC.",41.871837,-87.629086,47 W Polk St,Chicago,Cook County,IL,High,"47 West Polk Street, Ste 274, Chicago, IL"
"Gregory Ramon Design Studio, Inc.",41.831233,-87.640483,540 W 35th St,Chicago,Cook County,IL,High,"540 W 35th Street, Suite 206, Chicago, IL"
Gretchen G Grieser Consulting LLC,41.89193,-87.628793,540 N State St,Chicago,Cook County,IL,High,"540 North State Street, #3104, Chicago, IL"
Grey Matter Photography,41.809623,-87.614709,436 E 47th St,Chicago,Cook County,IL,High,"436 E 47th Street, Studio #201, Chicago, IL"
Grice Group Architects,38.6409,-90.25197,4332 Lindell Blvd,St Louis,St. Louis City,MO,High,"4332 Lindell Blvd, St. Louis, MO"
Griffin Gallery and Interiors,41.74393155,-87.63165653,8237 S Princeton Ave,Chicago,Cook County,IL,High,"8237 S Princeton Ave, Chicago, IL"
Griffin Group Consulting LLC,42.019768,-88.145393,684 S Barrington Rd,Streamwood,Cook County,IL,High,"684 S Barrington Rd, Streamwood, IL"
"Griggs Mitchell & Alma of IL, LLC",41.829887,-87.651328,3520 S Morgan St,Chicago,Cook County,IL,High,"3520 S Morgan, Suite 222-24, Chicago, IL"
"Grind-Well, LLC",41.776375,-87.904603,1135 Hickory Dr,Western Springs,Cook County,IL,High,"1135 Hickory Dr, Western Springs, IL"
Ground Engineering Consultants,42.146035,-87.849038,350 Pfingsten Rd,Northbrook,Cook County,IL,High,"350 S Pfingston Rd, Unit 106, Northbrook, IL"
"Groundhog Utility Construction, Inc.",41.9842392,-88.0895389,51 Monaco Dr,Roselle,DuPage County,IL,High,"51 Monaco Drive, Roselle, IL"
"Group 360 Consulting, Inc.",42.115961,-87.748645,1195 Tower Rd,Winnetka,Cook County,IL,High,"1195 Tower Rd, Winnetka, IL"
"Growth, Development Marketing, Incorporated",33.980192,-117.568111,5963 Ginger Dr,Eastvale,Riverside County,CA,Low,"5963 Freedom Dr, Chino, CA"
"Guaranteed Technical Services and Consulting, Inc.",41.4709833,-87.7111717,3849 Rita Dr,Richton Park,Cook County,IL,High,"3849 Rita Dr, Richton Park, IL"
Guarded Interest Security Corp.,41.6123407,-87.5583972,777 Torrence Ave,Calumet City,Cook County,IL,High,"777 Torrence Ave, Calumet City, IL"
Guarino Historic Resources Documentation,41.873784,-87.799452,844 Home Ave,Oak Park,Cook County,IL,High,"844 Home Avenue, Oak Park, IL"
"Guepard Group, Corp.",42.153455,-88.134626,117 S Cook St,Barrington,Cook County,IL,High,"117 S Cook St, Ste #117, Barrington, IL"
"Guero's Pallets, Inc.",41.887272,-87.749293,355 N Lavergne Ave,Chicago,Cook County,IL,High,"355 N Lavergne Ave, Chicago, IL"
Guerra Trucking Inc.,41.812534,-87.823515,8109 Christie Ave,Lyons,Cook County,IL,High,"8109 Christie Ave, Lyons, IL"
"Gulaid Consulting Engineers, P.C.",41.9946812,-88.3974993,3662 Open Pkwy,Elgin,Kane County,IL,High,"3662 Open Parkway, Elgin, IL"
Gulper LLC,41.80863,-88.168655,4320 Winfield Rd,Warrenville,DuPage County,IL,High,"4320 Winfield Rd, Suite 200, Warrenville, IL"
Guo & Li Enterprises LLC,41.857511,-87.639265,501 W 18th St,Chicago,Cook County,IL,High,"501 W 18th Street, Chicago, IL"
"Gus Transport, Inc.",41.476551,-87.693917,267 Mohawk St,Park Forest,Cook County,IL,High,"267 Mohawk St, Park Forest, IL"
Gutierrez Consulting & Associates LLC,41.962252,-87.660587,4419 N Magnolia Ave,Chicago,Cook County,IL,High,"4419 N Magnolia Avenue, Chicago, IL"
"Gutierrez Contractors, Inc.",41.828165,-87.688984,2539 W 36th St,Chicago,Cook County,IL,High,"2539 W 36TH St, Chicago, IL"
Guzman & Company,40.750736,-73.977002,370 Lexington Ave,New York,,NY,Medium,"370 Lexington Avenue, New York, NY"
Guzman Hauling Inc,41.773052,-87.701416,6615 S Troy St,Chicago,Cook County,IL,High,"6615 S Troy St, Chicago, IL"
"Gwen Grossman Lighting Design, Inc",41.869511,-87.663308,1440 W Taylor St,Chicago,Cook County,IL,High,"1440 W Taylor Street #557, Chicago, IL"
Gwendolyn Brewer Training and Development,41.8857897,-87.7751727,312 N Austin Blvd,Oak Park,,IL,High,"312 N Austin, A3, Oak Park, IL"
H & C TRUCKING INC.,41.83635,-87.728334,3114 S Kedvale Ave,Chicago,Cook County,IL,High,"3114 S Kedvale Ave, Chicago, IL"
H & D Landscaping and Tree Removal LLC,41.58448,-87.509902,7105 Jefferson Ave,Hammond,Lake County,IN,High,"7105 Jefferson Ave, Hammond, IN"
"H & N Construction, Inc.",38.011291,-89.673778,1315 W Broadway St,Steeleville,Randolph County,IL,High,"1315 W Broadway Street, PO Box 187, Steeleville, IL"
"H & P Contractor, Inc.",41.931937,-87.700943,2921 W Diversey Ave,Chicago,Cook County,IL,High,"2921 West Diversey Ave, Chicago, IL"
"H & S Mechanical, Inc.",40.652388,-89.648651,5607 S Washington St,Bartonville,Peoria County,IL,High,"5607 S Washington, Bartonville, IL"
H 2 Construction Company,41.855418,-87.818907,1800 Des Plaines Ave,Forest Park,Cook County,IL,High,"1800 Des Plaines, Suite 107, Forest Park, IL"
"H C Anderson Roofing Company, Inc.",42.439773,-89.061481,12388 Old River Rd,Rockton,Winnebago County,IL,High,"12388 Old River Rd, Rockton, IL"
H D Construction Group Inc,41.706154,-87.6653027,1711 W 103rd St,Chicago,Cook County,IL,High,"1711 W 103rd St, Chicago, IL"
H Mechanical Inc.,41.684704,-87.675844,11471 S Lothair Ave,Chicago,Cook County,IL,High,"11471 S Lothair, Chicago, IL"
H&B Catering LLC,41.4618725,-87.5945825,872 Rosedale Terrace,Crete,Will County,IL,High,"872 Rosedale Ter, Crete, IL"
H&H Sealcoating Inc / Reyes Hauling Services Inc,41.978613,-88.174457,832 S Prospect Ave,Bartlett,Cook County,IL,High,"832 S Prospect Ave, Bartlett, IL"
H. T.'s Discount Glass Company,41.887421,-87.732736,4255 W Kinzie St,Chicago,Cook County,IL,High,"4255 West Kinzie Street, Chicago, IL"
H.G. Jones & Associates,41.8865,-87.634597,211 W Wacker Dr,Chicago,Cook County,IL,High,"211 W Wacker Drive, Suite 1230, Chicago, IL"
"H.Q. Printers, Inc.",41.883995,-87.6341033,200 S LaSalle St,Chicago,Cook County,IL,High,"200 North Lasalle Street, Lobby, Chicago, IL"
H15 LLC,41.976104,-87.806904,5219 N Harlem Ave,Chicago,Cook County,IL,High,"5219 N Harlem Avenue, Chicago, IL"
H2 Construction Group LLC,41.700799,-87.663471,1639 W 106th St,Chicago,Cook County,IL,High,"1639 West 106th Street, Chicago, IL"
"H2Ltg, LLC",38.582767,-90.454923,12874 Whitehorse Ln,St Louis,St. Louis City,MO,High,"12874 Whitehorse Lane, St Louis, MO"
HACHA PRODUCTS CORPORATION,44.762073,-85.614544,427 Washington St,Traverse City,Grand Traverse County,MI,High,"427 Washington Street, Traverse City, MI"
"HAP, Inc",39.781382,-89.732533,4109 Southwoods Rd,Springfield,Sangamon County,IL,High,"4109 Southwoods Rd, Springfield, IL"
HAVE A HEART HOMEMAKER SERVICES LTD,41.503444,-87.636574,1523 Otto Blvd,Chicago Heights,Cook County,IL,High,"1523 Otto Blvd, Chicago Heights, IL"
"HBM Engineering Group, LLC",41.868948,-87.892733,4415 Harrison St,Hillside,Cook County,IL,High,"4415 W Harrison St, Ste 231, Hillside, IL"
HBRA Architects Incorporated,41.893386,-87.638477,372 W Ontario St,Chicago,Cook County,IL,High,"372 West Ontario Street, Chicago, Il, Usa, Suite 200, Chicago, IL"
HBT Security Group Inc.,41.600265,-87.935367,13010 W 159th St,Homer Glen,Will County,IL,High,"13010 W 159th St, Homer Glen, IL"
HC & Associates LLC,41.869797,-88.018289,822 S Main St,Lombard,DuPage County,IL,High,"822 South Main Street, Lombard, IL"
"HCD International, Inc.",38.949765,-76.837668,4390 Parliament Pl,Lanham,Prince George's County,MD,High,"4390 Parliament Place, Suite A, Lanham, MD"
"HCH Enterprises, LLC",41.702968,-71.454048,3016 Post Rd,Warwick,Kent County,RI,High,"3016 Post Rd, Warwick, RI"
HCR Carriers Inc.,41.741432,-87.788824,8248 Rutherford Ave,Burbank,Cook County,IL,High,"8248 Rutherford, Burbank, IL"
HD Procurement,40.094686,-88.244889,1710 S Neil St,Champaign,Champaign County,IL,High,"1710 S Neil St, Champaign, IL"
HDS- TRUCKING CORPORATION,41.794425,-87.803673,5349 S 73rd Ave,Summit,Cook County,IL,High,"5349 S 73rd Ave, Summit, IL"
"HEALTH, EDUCATION & RESEARCH ASSOCIATES, INC",38.63016,-90.194498,411 N 10th St,St Louis,St. Louis City,MO,High,"411 North Tenth St S 400, St. Louis, MO"
"HEALTHCARE STAFFING PROFESSIONALS, INC.",34.196246,-118.534432,6914 Canby Ave,Los Angeles,Los Angeles County,CA,High,"6914 Canby Avenue, Suite 109, Reseda, CA"
"HILE GROUP, INC.",40.519071,-88.975808,1100 Beech St,Normal,McLean County,IL,High,"1100 Beech St Bldg 15, Normal, IL"
HILL CONSULTING AND CPA'S INC,41.8479528,-88.004903,2000 Saint Regis Dr,Lombard,DuPage County,IL,High,"2000 St Regis Dr 7L, Lombard, IL"
"HJKessler Associates, Inc.",41.949571,-87.645854,3660 N Lake Shore Dr,Chicago,Cook County,IL,High,"3660 North Lake Shore Drive, Suite 501, Chicago, IL"
"HLSA, Inc.,",41.99323,-87.816031,7561 W Myrtle Ave,Chicago,Cook County,IL,High,"7561 W Myrtle, Chicago, IL"
"HP Trucking, LLC",38.771519,-90.9113633,1475 Highway N,Foristell,St. Charles County,MO,High,"1475 W Hwy N, Foristell, MO"
HP53 LLC,41.799683,-87.589403,1462 E 53rd St,Chicago,Cook County,IL,High,"1462 E 53rd Street, Chicago, IL"
HPC International Inc,41.4720544,-87.3994264,5261 Fountain Dr,Crown Point,Lake County,IN,High,"5261 Fountain Dr, Ste A, Crown Point, IN"
"HR Consultants, Inc.",40.287821,-78.829083,160 Jari Dr,Johnstown,Cambria County,PA,High,"160 Jari Drive Suite 180, Johnstown, PA"
HR Support Inc.,37.714407,-122.063983,18261 Madison Ave,Castro Valley,Alameda County,CA,High,"18261 Madison Avenue, Castro Valley, CA"
HRC BROTHERS TOWING AND TRUCK REPAIR INC,41.669778,-87.664624,1719 W 123rd St,Calumet Park,Cook County,IL,High,"1719 W 123rd St, Calumet Park, IL"
HRRC Screening Solution Inc.,42.111277,-87.980066,309 E Rand Rd,Arlington Heights,Cook County,IL,High,"309 E Rand Rd, Arlington Heights, IL"
"HRV Conformance Verification Associates, Inc.",40.501021,-80.212468,420 Rouser Rd,Moon,Allegheny County,PA,High,"420 Rouser Road Suite 400,MOON Township, Pa 15108, Moon Township, PA"
HUBSPIRE CORPORATION,41.049222,-74.093613,16 Drake Ln,Upper Saddle River,Bergen County,NJ,High,"16 Drake Lane, Upper Saddle River, NJ"
HUSarchitecture,41.852432,-87.646714,2202 S Halsted St,Chicago,Cook County,IL,High,"2202 S Halsted Street, Chicago, IL"
HYPNOTIC HAULING LLC,41.7110339,-88.0107554,97th St,Lemont,Cook County,IL,Medium,"20W105 97th St, Lemont, IL"
Habitat Research LLC,42.072268,-87.698341,719 Laurel Ave,Wilmette,Cook County,IL,High,"719 Laurel Avenue, Wilmette, IL"
"Hacienda Landscaping, Inc.",41.4626449,-88.3485866,17840 Grove Rd,Minooka,Grundy County,IL,High,"17840 Grove Rd, Minooka, IL"
Hafco Services Inc,30.456976,-97.817154,11411 Bristle Oak Trail,Austin,Travis County,TX,High,"11411 Bristle Oak Trail, Austin, TX"
"Hagerman & Company, Inc.",39.7736,-88.872381,505 Sunset Ct,Mount Zion,Macon County,IL,High,"505 Sunset Ct, Po Box 139, Mt. Zion, IL"
"Hagg Press, Inc.",42.059968,-88.330214,1165 Jansen Farm Ct,Elgin,Kane County,IL,Medium,"1165 Jansen Farm Court, Elgin, IL"
Hall Group Solutions,41.738862,-87.565691,8601 S Yates Blvd,Chicago,Cook County,IL,High,"8601 South Yates Blvd, Chicago, IL"
Hall Mark Corporation,41.271326,-88.221395,290 W 3rd St,Braidwood,Will County,IL,High,"290 W 3RD St, Braidwood, IL"
"Hallagan Office Supplies, Inc.",41.909195,-87.796943,6854 W North Ave,Chicago,Cook County,IL,High,"6854 West North Avenue, Chicago, IL"
"Hallett & Sons Expert Movers, Inc.",41.784184,-87.810341,7535 W 59th St,Summit,Cook County,IL,High,"7535 W 59 St, Summit, IL"
Halo Security Group LLC.,41.821608,-87.624303,4007 S Wabash Ave,Chicago,Cook County,IL,High,"4007 S Wabash Ave, Chicago, IL"
"Halo Solutions, LLC",28.829604,-81.959827,456 Zephyrhills Rd,The Villages,Sumter County,FL,High,"456 Zephyrhills Rd, The Villages, FL"
Hamilton Construction Inc.,41.504313,-87.853226,21200 S La Grange Rd,Frankfort,Will County,IL,Low,"21200 S Lagrange Rd, Ste 352, Frankfort, IL"
"Hamilton Consulting Engineers, Inc.",41.539735,-88.161718,3230 Executive Dr,Joliet,Will County,IL,High,"3230 Executive Dr, Joliet, IL"
Hana Enterprises Ltd,41.908908,-87.660544,1467 N Elston Ave,Chicago,Cook County,IL,High,"1467 N Elston Ave, Suite 202, Chicago, IL"
"Hands-off Facilities Management Solutions,Inc.",41.750464,-87.635992,441 W 79th St,Chicago,Cook County,IL,High,"441 W 79TH St/Storefront-101, Chicago, IL"
"Hang 'Em High, Inc.",41.748466,-87.607233,8031 S Langley Ave,Chicago,Cook County,IL,High,"8031 South Langley, Chicago, IL"
"Hanley Industrial Services, LLC",40.794765,-89.627906,8811 N Industrial Rd,Peoria,Peoria County,IL,High,"8811 N Industrial Road, Suite A, Peoria, IL"
Hanlin Consulting Corporation,41.723776,-88.142505,309 Weatherford Ln,Naperville,DuPage County,IL,High,"309 Weatherford Lane, Naperville, IL"
Hanno Weber & Associates,41.8997827,-87.6194752,910 N Lake Shore Dr,Chicago,Cook County,IL,High,"910 N Lake Shore Dr, Apt No 2218, Chicago, IL"
"Hanover Rentals, Inc.",38.5355389,-89.5191152,9901 State Rt 161,Bartelso,Clinton County,IL,High,"9901 State Rt 161, Bartelso, IL"
"Hanrahan Private Investigations, Inc.",41.868948,-87.892733,4415 Harrison St,Hillside,Cook County,IL,High,"4415 Harrison, Suite 210, Hillside, IL"
"Hanson Information Systems, Inc.",39.772203,-89.710988,2433 W White Oaks Dr,Springfield,Sangamon County,IL,High,"2433 W White Oaks Dr, Springfield, IL"
Hansra Consulting and Advisory Services,41.877147,-87.666463,1553 W Jackson Blvd,Chicago,Cook County,IL,High,"1553 W Jackson Blvd, Chicago, IL"
Happy Hands Cleaning Service LLC,41.890569,-87.851243,105 N 15th Ave,Melrose Park,Cook County,IL,High,"105 North 15th Avenue, Melrose Park, IL"
"Hard Rock Concrete Cutters, Inc.",42.127991,-87.913049,601 Chaddick Dr,Wheeling,Cook County,IL,High,"601 Chaddick Drive, Wheeling, IL"
Hard Rock Sawing & Drilling Specialist Co.,42.662931,-88.545835,506 Nathan Ln,Elkhorn,Walworth County,WI,High,"506 Nathan Ln, Elkhorn, WI"
"Hard Rock Technologies, Inc.",42.104123,-87.941944,200 South Pkwy,Prospect Heights,Cook County,IL,High,"200 South Parkway, Prospect Heights, IL"
Hardemon & Associates LLC,41.739873,-87.584987,8525 S Stony Island Ave,Chicago,Cook County,IL,High,"8525 S Stony Island Avenue, Chicago, IL"
Hardy Corporation,41.505094,-87.968597,211 W Joliet Hwy,New Lenox,Will County,IL,High,"211 West Joliet Hwy, New Lenox, IL"
